Observacion,clase,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,bruises
3665,0,3,0,6,6,1,0,0,1,1,0,3,3,3,7,2,1,4,0,4,6,1
3667,0,3,0,3,6,1,0,0,10,1,0,3,3,3,5,2,1,4,1,4,6,1
3668,1,2,0,3,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,5,6,0
3669,1,2,1,8,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,5,0,0
3670,1,3,0,8,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,5,0,0
3672,1,2,1,3,4,1,0,0,7,0,0,2,2,0,0,2,1,2,3,5,3,0
3673,1,2,2,4,2,1,0,1,4,0,0,3,3,7,7,2,1,4,1,3,6,0
3675,0,3,1,6,6,1,0,0,1,1,0,3,3,3,5,2,1,4,0,5,6,1
3676,1,2,0,4,2,1,0,1,1,0,0,3,3,7,7,2,1,4,1,4,6,0
3678,0,3,0,6,6,1,0,0,7,1,0,3,3,7,3,2,1,4,1,5,6,1
3679,0,3,1,3,6,1,0,0,8,1,0,3,3,7,3,2,1,4,1,4,6,1
3680,1,2,0,8,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,4,6,0
3682,1,2,1,8,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,4,0,0
3684,1,2,1,8,4,1,0,0,7,0,0,2,2,5,5,2,1,2,3,4,0,0
3685,1,2,0,3,2,1,0,1,4,0,0,3,3,7,7,2,1,4,0,3,6,0
3690,1,2,1,8,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,5,6,0
3691,0,3,0,3,6,1,0,0,10,1,0,3,3,5,5,2,1,4,0,4,6,1
3692,1,3,0,8,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,5,6,0
3693,1,2,1,3,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,5,3,0
3696,1,3,1,8,4,1,0,0,3,0,0,2,2,0,1,2,1,2,3,5,3,0
3697,1,2,0,8,4,1,0,0,7,0,0,2,2,5,0,2,1,2,3,5,3,0
3698,1,2,2,7,2,1,0,1,4,0,0,3,3,7,7,2,1,4,0,4,6,0
3699,1,2,1,3,4,1,0,0,4,0,0,2,2,1,0,2,1,2,3,4,3,0
3700,0,3,1,0,6,1,0,0,8,1,0,3,3,5,5,2,1,4,1,4,6,1
3701,0,3,0,3,6,1,0,0,10,1,0,3,3,5,7,2,1,4,0,4,6,1
3702,1,2,0,8,4,1,0,0,4,0,0,2,2,0,1,2,1,2,3,5,3,0
3705,1,2,2,7,2,1,0,1,8,0,0,3,3,7,7,2,1,4,0,4,6,0
3706,0,3,0,6,6,1,0,0,10,1,0,3,3,7,5,2,1,4,1,4,6,1
3707,1,3,1,3,4,1,0,0,7,0,0,2,2,1,0,2,1,2,3,4,0,0
3708,1,2,0,4,2,1,1,1,7,0,0,3,3,7,7,2,1,4,0,4,6,0
3710,0,2,1,1,6,1,0,0,9,0,0,3,3,6,7,2,2,0,7,1,5,1
3711,1,2,0,3,4,1,0,0,7,0,0,2,2,5,0,2,1,2,3,5,0,0
3712,1,2,0,8,4,1,0,0,3,0,0,2,2,0,1,2,1,2,3,5,0,0
3714,0,3,0,3,6,1,0,0,8,1,0,3,3,5,3,2,1,4,1,5,6,1
3716,1,2,1,3,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,4,6,0
3717,1,3,0,3,4,1,0,0,7,0,0,2,2,0,0,2,1,2,3,5,0,0
3718,1,2,0,3,2,1,1,1,8,0,0,3,3,7,7,2,1,4,1,3,6,0
3720,1,2,2,3,4,1,0,0,3,1,0,3,3,7,7,2,1,4,3,3,0,1
3721,1,2,1,3,4,1,0,0,3,0,0,2,2,5,1,2,1,2,3,4,0,0
3723,1,3,0,8,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,4,6,0
3724,0,3,0,6,6,1,0,0,7,1,0,3,3,5,5,2,1,4,0,4,6,1
3725,1,3,1,3,4,1,0,0,7,0,0,2,2,5,1,2,1,2,3,5,3,0
3727,0,3,0,6,6,1,0,0,10,1,0,3,3,3,5,2,1,4,0,5,6,1
3729,0,3,0,6,6,1,0,0,10,1,0,3,3,3,3,2,1,4,1,4,6,1
3730,1,3,0,3,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,4,3,0
3731,0,3,0,3,6,1,0,0,10,1,0,3,3,5,5,2,1,4,0,5,6,1
3733,0,3,1,6,6,1,0,0,10,1,0,3,3,3,3,2,1,4,1,4,6,1
3734,0,2,0,6,6,1,0,0,8,1,0,3,3,3,5,2,1,4,0,4,6,1
3737,1,3,1,8,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,4,6,0
3738,1,2,0,8,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,4,3,0
3739,1,2,1,8,4,1,0,0,7,0,0,2,2,0,0,2,1,2,3,4,6,0
3740,0,2,0,3,6,1,0,0,8,1,0,3,3,3,3,2,1,4,1,4,6,1
3742,1,3,0,8,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,5,6,0
3743,1,2,1,3,4,1,0,0,7,0,0,2,2,5,1,2,1,2,3,5,3,0
3746,1,2,2,3,2,1,1,1,8,0,0,3,3,7,7,2,1,4,1,4,6,0
3748,0,3,0,6,6,1,0,0,10,1,0,3,3,7,5,2,1,4,0,4,6,1
3749,1,2,1,3,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,5,0,0
3750,1,2,0,8,4,1,0,0,7,0,0,2,2,0,5,2,1,2,3,4,6,0
3751,1,2,0,8,4,1,0,0,7,0,0,2,2,5,1,2,1,2,3,4,3,0
3753,0,3,0,3,6,1,0,0,8,1,0,3,3,3,7,2,1,4,0,4,6,1
3754,0,3,1,0,6,1,0,0,8,1,0,3,3,7,5,2,1,4,1,5,6,1
3756,0,3,1,0,6,1,0,0,7,1,0,3,3,3,7,2,1,4,0,4,6,1
3758,0,3,1,6,6,1,0,0,7,1,0,3,3,3,3,2,1,4,0,4,6,1
3759,1,3,0,8,4,1,0,0,4,0,0,2,2,1,5,2,1,2,3,4,3,0
3761,1,2,2,4,2,1,1,1,8,0,0,3,3,7,7,2,1,4,0,4,6,0
3763,1,2,1,8,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,4,0,0
3764,0,3,0,0,6,1,0,0,1,1,0,3,3,7,7,2,1,4,1,5,6,1
3765,0,3,1,6,6,1,0,0,7,1,0,3,3,7,7,2,1,4,0,5,6,1
3767,0,3,1,3,6,1,0,0,10,1,0,3,3,5,5,2,1,4,1,5,6,1
3768,1,2,1,8,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,4,3,0
3769,1,3,0,8,4,1,0,0,7,0,0,2,2,1,0,2,1,2,3,5,3,0
3770,0,3,0,6,6,1,0,0,8,1,0,3,3,7,3,2,1,4,1,4,6,1
3771,0,3,1,0,6,1,0,0,7,1,0,3,3,3,3,2,1,4,1,4,6,1
3773,0,3,1,0,6,1,0,0,8,1,0,3,3,5,7,2,1,4,1,5,6,1
3774,1,2,1,3,4,1,0,0,7,0,0,2,2,0,5,2,1,2,3,5,3,0
3775,1,3,0,8,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,4,3,0
3776,1,2,1,8,4,1,0,0,4,0,0,2,2,1,1,2,1,2,3,5,6,0
3777,1,2,1,3,4,1,0,0,7,0,0,2,2,1,0,2,1,2,3,4,3,0
3780,0,3,1,6,6,1,0,0,7,1,0,3,3,3,3,2,1,4,1,4,6,1
3781,1,3,0,8,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,4,6,0
3782,0,3,1,0,6,1,0,0,1,1,0,3,3,7,7,2,1,4,1,5,6,1
3783,0,3,0,3,6,1,0,0,10,1,0,3,3,5,3,2,1,4,0,5,6,1
3784,1,3,1,3,4,1,0,0,7,0,0,2,2,0,5,2,1,2,3,4,0,0
3785,0,2,0,6,6,1,0,0,10,1,0,3,3,5,5,2,1,4,0,4,6,1
3787,1,2,0,8,4,1,0,0,7,0,0,2,2,1,5,2,1,2,3,4,3,0
3788,0,3,1,3,6,1,0,0,8,1,0,3,3,7,5,2,1,4,1,5,6,1
3792,1,3,0,3,4,1,0,0,7,0,0,2,2,1,0,2,1,2,3,4,0,0
3793,0,3,1,3,6,1,0,0,10,1,0,3,3,7,3,2,1,4,0,5,6,1
3796,0,3,0,6,6,1,0,0,8,1,0,3,3,5,7,2,1,4,1,4,6,1
3797,1,2,0,8,4,1,0,0,4,0,0,2,2,0,0,2,1,2,3,4,6,0
3799,1,3,0,8,4,1,0,0,7,0,0,2,2,5,0,2,1,2,3,4,0,0
3800,0,3,1,6,6,1,0,0,8,1,0,3,3,3,3,2,1,4,0,4,6,1
3801,1,3,0,3,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,4,6,0
3803,1,2,1,8,4,1,0,0,3,0,0,2,2,1,5,2,1,2,3,4,3,0
3804,0,3,1,0,6,1,0,0,7,1,0,3,3,5,5,2,1,4,0,5,6,1
3805,1,3,1,3,4,1,0,0,7,0,0,2,2,1,5,2,1,2,3,5,3,0
3806,0,3,0,6,6,1,0,0,7,1,0,3,3,3,3,2,1,4,0,5,6,1
3809,1,3,1,3,4,1,0,0,4,0,0,2,2,5,5,2,1,2,3,5,0,0
3810,1,2,0,3,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,5,6,0
3811,1,3,1,3,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,4,3,0
3812,0,3,1,0,6,1,0,0,10,1,0,3,3,5,7,2,1,4,0,4,6,1
3813,1,2,1,8,4,1,0,0,7,0,0,2,2,1,0,2,1,2,3,5,6,0
3814,1,3,0,3,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,5,6,0
3815,0,3,1,6,6,1,0,0,10,1,0,3,3,7,3,2,1,4,1,4,6,1
3817,1,2,0,3,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,5,3,0
3819,1,3,1,3,4,1,0,0,7,0,0,2,2,1,0,2,1,2,3,4,6,0
3821,0,3,1,6,6,1,0,0,10,1,0,3,3,7,7,2,1,4,1,5,6,1
3822,1,2,1,3,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,4,0,0
3823,1,3,1,3,4,1,0,0,7,0,0,2,2,5,5,2,1,2,3,4,0,0
3825,0,3,0,6,6,1,0,0,7,1,0,3,3,7,5,2,1,4,1,4,6,1
3826,0,3,1,6,6,1,0,0,7,1,0,3,3,5,7,2,1,4,1,4,6,1
3827,0,3,1,6,6,1,0,0,1,1,0,3,3,5,5,2,1,4,1,5,6,1
3828,1,3,0,3,4,1,0,0,3,0,0,2,2,1,5,2,1,2,3,5,3,0
3829,0,3,1,0,6,1,0,0,8,1,0,3,3,3,5,2,1,4,0,5,6,1
3831,0,3,0,3,6,1,0,0,8,1,0,3,3,3,7,2,1,4,1,4,6,1
3832,1,2,1,8,4,1,0,0,7,0,0,2,2,5,0,2,1,2,3,4,6,0
3833,1,2,1,8,4,1,0,0,7,0,0,2,2,0,5,2,1,2,3,4,6,0
3834,0,3,0,2,6,1,1,1,10,0,0,0,0,7,0,2,1,0,7,4,1,0
3835,1,2,0,3,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,4,6,0
3837,1,3,1,3,4,1,0,0,7,0,0,2,2,5,1,2,1,2,3,5,0,0
3838,1,3,0,3,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,4,6,0
3839,1,2,1,3,4,1,0,0,7,0,0,2,2,0,5,2,1,2,3,4,0,0
3840,0,3,0,3,6,1,0,0,10,1,0,3,3,5,7,2,1,4,0,5,6,1
3841,1,2,0,8,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,5,3,0
3842,0,3,1,6,6,1,0,0,8,1,0,3,3,5,5,2,1,4,0,5,6,1
3844,0,3,0,3,6,1,0,0,10,1,0,3,3,7,7,2,1,4,0,5,6,1
3845,1,2,0,3,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,4,0,0
3846,0,3,1,0,6,1,0,0,7,1,0,3,3,5,7,2,1,4,1,5,6,1
3848,1,2,1,3,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,4,6,0
3850,1,3,0,3,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,5,3,0
3854,0,2,1,3,6,1,0,0,1,1,0,3,3,3,7,2,1,4,1,4,6,1
3855,1,2,0,8,4,1,0,0,4,0,0,2,2,1,1,2,1,2,3,4,0,0
3858,1,3,0,3,4,1,0,0,3,0,0,2,2,0,1,2,1,2,3,5,6,0
3860,1,2,1,3,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,5,0,0
3861,1,3,0,3,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,5,0,0
3862,1,2,0,8,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,5,0,0
3863,1,3,0,8,4,1,0,0,7,0,0,2,2,0,0,2,1,2,3,4,0,0
3866,1,3,1,3,4,1,0,0,7,0,0,2,2,0,5,2,1,2,3,5,6,0
3868,1,2,1,3,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,4,3,0
3870,0,3,1,6,6,1,0,0,7,1,0,3,3,7,7,2,1,4,1,4,6,1
3872,1,2,0,8,4,1,0,0,4,0,0,2,2,1,5,2,1,2,3,4,0,0
3873,1,3,2,7,4,1,0,0,7,1,0,0,0,7,7,2,1,4,3,3,4,1
3874,1,3,0,8,4,1,0,0,7,0,0,2,2,1,5,2,1,2,3,4,6,0
3875,1,2,1,3,4,1,0,0,7,0,0,2,2,0,1,2,1,2,3,5,0,0
3876,1,2,0,8,4,1,0,0,3,0,0,2,2,1,5,2,1,2,3,5,3,0
3878,1,2,0,8,4,1,0,0,7,0,0,2,2,0,1,2,1,2,3,5,6,0
3879,1,3,1,3,4,1,0,0,7,0,0,2,2,0,0,2,1,2,3,4,6,0
3880,1,3,0,3,4,1,0,0,7,0,0,2,2,0,1,2,1,2,3,5,0,0
3881,1,2,2,1,4,1,0,0,7,1,0,0,3,7,7,2,1,4,3,3,0,1
3882,1,3,1,3,4,1,0,0,3,0,0,2,2,5,1,2,1,2,3,4,6,0
3883,1,2,0,8,4,1,0,0,7,0,0,2,2,0,0,2,1,2,3,5,0,0
3885,1,3,1,8,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,5,3,0
3887,1,3,1,8,4,1,0,0,3,0,0,2,2,0,5,2,1,2,3,4,3,0
3888,1,3,0,8,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,5,6,0
3889,1,2,1,3,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,4,3,0
3891,1,2,1,3,4,1,0,0,4,0,0,2,2,5,5,2,1,2,3,5,3,0
3892,1,2,0,8,4,1,0,0,4,0,0,2,2,0,0,2,1,2,3,5,0,0
3894,1,2,1,3,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,4,0,0
3895,1,3,0,3,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,4,0,0
3896,1,2,1,8,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,4,6,0
3897,1,3,1,3,4,1,0,0,4,0,0,2,2,1,1,2,1,2,3,5,3,0
3901,1,2,1,3,4,1,0,0,3,0,0,2,2,0,1,2,1,2,3,4,6,0
3902,1,2,0,3,4,1,0,0,3,0,0,2,2,1,5,2,1,2,3,5,3,0
3903,1,3,0,8,4,1,0,0,7,0,0,2,2,5,5,2,1,2,3,4,0,0
3904,0,3,2,4,6,1,0,0,9,0,3,3,3,7,7,2,2,0,7,1,5,1
3906,1,2,0,8,4,1,0,0,4,0,0,2,2,1,1,2,1,2,3,5,6,0
3907,1,3,1,3,4,1,0,0,3,0,0,2,2,5,0,2,1,2,3,5,0,0
3908,0,4,2,4,6,1,0,0,9,0,0,3,3,7,6,2,2,0,7,1,5,1
3909,1,3,0,8,4,1,0,0,7,0,0,2,2,5,0,2,1,2,3,4,3,0
3912,1,3,0,3,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,5,6,0
3913,1,2,0,8,4,1,0,0,4,0,0,2,2,5,5,2,1,2,3,4,6,0
3914,1,3,0,3,4,1,0,0,4,0,0,2,2,0,0,2,1,2,3,4,0,0
3915,1,3,0,3,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,5,6,0
3916,1,3,0,8,4,1,0,0,3,0,0,2,2,5,1,2,1,2,3,5,0,0
3917,0,3,1,3,6,1,0,0,10,1,0,3,3,5,7,2,1,4,1,5,6,1
3918,1,3,1,3,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,4,6,0
3919,1,2,1,3,4,1,0,0,7,0,0,2,2,1,0,2,1,2,3,5,0,0
3920,1,2,1,8,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,5,3,0
3921,1,2,0,8,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,4,0,0
3922,1,2,1,8,4,1,0,0,7,0,0,2,2,0,1,2,1,2,3,5,3,0
3923,1,3,0,3,4,1,0,0,7,0,0,2,2,1,5,2,1,2,3,4,0,0
3925,1,3,0,3,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,4,0,0
3926,1,3,0,3,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,5,0,0
3927,1,3,1,8,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,4,0,0
3929,1,3,1,3,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,5,0,0
3930,1,3,1,3,4,1,0,0,7,0,0,2,2,0,1,2,1,2,3,4,3,0
3931,0,2,1,3,6,1,0,1,7,0,0,3,0,7,7,2,1,1,3,4,6,0
3932,1,3,1,8,4,1,0,0,7,0,0,2,2,0,1,2,1,2,3,5,0,0
3934,1,2,1,0,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,3,0
3936,1,2,1,3,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,4,6,0
3939,1,2,1,3,4,1,0,0,4,0,0,2,2,0,1,2,1,2,3,4,6,0
3940,1,2,1,3,4,1,0,0,7,0,0,2,2,0,0,2,1,2,3,5,0,0
3941,0,3,1,6,6,1,0,0,10,1,0,3,3,3,5,2,1,4,0,5,6,1
3943,1,2,1,8,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,4,0,0
3946,1,3,0,3,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,4,0,0
3949,1,3,1,3,4,1,0,0,4,0,0,2,2,1,0,2,1,2,3,5,6,0
3950,1,3,0,8,4,1,0,0,7,0,0,2,2,5,1,2,1,2,3,4,6,0
3951,1,3,1,3,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,5,0,0
3953,1,3,0,8,4,1,0,0,7,0,0,2,2,0,5,2,1,2,3,5,6,0
3954,1,3,1,3,4,1,0,0,4,0,0,2,2,0,0,2,1,2,3,5,6,0
3955,1,2,1,8,4,1,0,0,4,0,0,2,2,5,5,2,1,2,3,5,3,0
3957,1,3,2,1,4,1,0,0,3,1,0,3,3,7,7,2,1,4,3,4,4,1
3958,1,2,0,8,4,1,0,0,7,0,0,2,2,1,5,2,1,2,3,4,0,0
3959,1,3,0,3,4,1,0,0,7,0,0,2,2,1,5,2,1,2,3,5,0,0
3960,0,3,1,3,6,1,0,0,1,1,0,3,3,3,5,2,1,4,1,4,6,1
3961,1,3,1,3,4,1,0,0,7,0,0,2,2,5,5,2,1,2,3,5,6,0
3962,1,3,0,3,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,5,0,0
3963,0,3,1,6,6,1,0,0,1,1,0,3,3,5,3,2,1,4,0,4,6,1
3966,1,2,1,8,4,1,0,0,4,0,0,2,2,1,0,2,1,2,3,5,6,0
3967,1,3,0,8,4,1,0,0,4,0,0,2,2,1,0,2,1,2,3,5,0,0
3968,1,3,1,3,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,5,0,0
3969,1,2,0,3,4,1,0,0,7,0,0,2,2,0,0,2,1,2,3,5,0,0
3970,1,3,1,8,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,4,0,0
3971,1,2,1,8,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,5,0,0
3972,1,3,1,3,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,5,3,0
3973,1,3,1,8,4,1,0,0,3,0,0,2,2,0,1,2,1,2,3,5,0,0
3974,1,2,1,3,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,5,6,0
3975,1,3,1,3,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,4,6,0
3976,0,2,1,5,6,1,0,1,3,0,0,3,0,7,7,2,1,1,3,5,6,0
3979,1,3,0,8,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,4,0,0
3980,1,3,0,3,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,4,0,0
3981,1,3,0,8,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,5,6,0
3984,0,3,0,6,6,1,0,0,8,1,0,3,3,3,7,2,1,4,1,5,6,1
3985,1,3,1,3,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,4,6,0
3988,0,3,1,0,6,1,0,0,8,1,0,3,3,7,3,2,1,4,0,4,6,1
3989,1,3,1,8,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,5,0,0
3990,0,2,2,1,6,1,0,0,9,0,0,3,3,7,7,2,2,0,7,1,5,1
3991,1,2,1,8,4,1,0,0,7,0,0,2,2,0,5,2,1,2,3,5,0,0
3993,0,3,0,6,6,1,0,0,1,1,0,3,3,3,3,2,1,4,0,5,6,1
3995,1,2,1,8,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,4,6,0
3996,1,2,1,0,3,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,6,0
3997,1,3,0,8,4,1,0,0,7,0,0,2,2,5,1,2,1,2,3,4,3,0
3999,1,3,0,8,4,1,0,0,4,0,0,2,2,0,1,2,1,2,3,4,6,0
4001,1,2,2,3,2,1,0,1,7,0,0,3,3,7,7,2,1,4,0,4,6,0
4002,1,2,1,8,4,1,0,0,4,0,0,2,2,1,5,2,1,2,3,5,0,0
4003,1,3,2,3,4,1,0,0,3,1,0,0,0,7,7,2,1,4,3,3,4,1
4004,1,2,1,3,4,1,0,0,7,0,0,2,2,0,0,2,1,2,3,4,0,0
4005,0,3,1,3,6,1,0,0,8,1,0,3,3,5,3,2,1,4,0,5,6,1
4006,1,3,0,3,4,1,0,0,4,0,0,2,2,1,0,2,1,2,3,5,6,0
4008,1,2,1,3,4,1,0,0,7,0,0,2,2,1,5,2,1,2,3,5,6,0
4009,0,3,1,0,6,1,0,0,1,1,0,3,3,3,3,2,1,4,1,4,6,1
4010,1,3,0,8,4,1,0,0,4,0,0,2,2,1,5,2,1,2,3,4,0,0
4012,1,3,0,3,4,1,0,0,4,0,0,2,2,0,1,2,1,2,3,5,3,0
4013,1,3,0,3,4,1,0,0,3,0,0,2,2,5,1,2,1,2,3,5,0,0
4015,0,4,1,1,6,1,0,0,9,0,0,3,3,6,6,2,2,0,7,1,5,1
4018,1,3,1,3,4,1,0,0,4,0,0,2,2,5,5,2,1,2,3,4,6,0
4019,1,3,0,3,4,1,0,0,3,0,0,2,2,1,5,2,1,2,3,5,0,0
4020,1,3,1,8,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,5,0,0
4021,1,2,0,8,4,1,0,0,4,0,0,2,2,0,1,2,1,2,3,5,6,0
4022,1,2,2,7,4,1,0,0,7,1,0,0,0,7,7,2,1,4,3,4,4,1
4023,1,2,1,8,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,4,0,0
4024,1,2,0,8,4,1,0,0,7,0,0,2,2,5,0,2,1,2,3,5,0,0
4029,1,3,0,8,4,1,0,0,3,0,0,2,2,1,1,2,1,2,3,5,3,0
4031,0,3,1,0,6,1,0,0,7,1,0,3,3,7,5,2,1,4,0,5,6,1
4033,1,3,0,3,4,1,0,0,4,0,0,2,2,0,1,2,1,2,3,4,3,0
4036,1,3,0,8,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,5,6,0
4039,1,3,0,8,4,1,0,0,3,0,0,2,2,5,1,2,1,2,3,5,3,0
4040,0,3,2,0,6,1,0,0,9,0,0,3,3,7,7,2,2,0,7,1,5,1
4041,1,2,1,0,3,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,3,0
4042,1,2,0,8,4,1,0,0,4,0,0,2,2,0,0,2,1,2,3,5,6,0
4044,1,3,1,3,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,5,6,0
4046,1,2,1,8,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,4,0,0
4048,1,3,1,3,4,1,0,0,3,0,0,2,2,1,0,2,1,2,3,5,0,0
4049,1,2,0,8,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,4,6,0
4051,1,3,0,3,4,1,0,0,7,0,0,2,2,5,1,2,1,2,3,5,3,0
4052,1,3,0,8,4,1,0,0,3,0,0,2,2,1,5,2,1,2,3,5,3,0
4053,1,3,0,8,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,4,3,0
4054,1,3,0,8,4,1,0,0,3,0,0,2,2,1,5,2,1,2,3,4,6,0
4057,0,2,2,1,6,1,0,0,10,0,0,3,3,6,7,2,2,0,7,1,5,1
4058,1,3,0,3,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,4,6,0
4059,1,2,0,8,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,4,6,0
4060,1,2,1,0,8,1,0,1,2,1,2,3,3,5,5,2,1,0,7,4,1,0
4061,1,2,1,3,4,1,0,0,4,0,0,2,2,1,1,2,1,2,3,5,6,0
4062,1,3,1,3,4,1,0,0,3,0,0,2,2,0,1,2,1,2,3,4,3,0
4063,1,3,0,8,4,1,0,0,4,0,0,2,2,1,5,2,1,2,3,5,0,0
4064,1,2,1,8,4,1,0,0,4,0,0,2,2,0,0,2,1,2,3,4,6,0
4065,1,2,0,8,4,1,0,0,3,0,0,2,2,5,1,2,1,2,3,4,0,0
4066,1,3,0,3,4,1,0,0,3,0,0,2,2,0,0,2,1,2,3,5,3,0
4067,1,2,1,3,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,4,3,0
4070,0,2,1,5,6,1,0,1,3,0,0,3,0,7,7,2,1,1,3,4,6,0
4072,1,3,1,8,4,1,0,0,3,0,0,2,2,1,5,2,1,2,3,5,6,0
4073,1,2,1,8,4,1,0,0,4,0,0,2,2,0,5,2,1,2,3,5,3,0
4074,1,2,1,3,4,1,0,0,4,0,0,2,2,5,1,2,1,2,3,4,0,0
4075,1,3,0,3,4,1,0,0,7,0,0,2,2,5,0,2,1,2,3,5,6,0
4077,1,3,0,8,4,1,0,0,3,0,0,2,2,5,5,2,1,2,3,4,6,0
4078,1,3,1,8,4,1,0,0,3,0,0,2,2,0,5,2,1,2,3,5,0,0
4080,1,3,0,8,4,1,0,0,7,0,0,2,2,1,1,2,1,2,3,4,3,0
4081,1,3,1,3,4,1,0,0,4,0,0,2,2,5,5,2,1,2,3,4,0,0
4082,1,2,0,8,4,1,0,0,4,0,0,2,2,5,0,2,1,2,3,4,3,0
4083,0,3,0,3,6,1,0,0,8,1,0,3,3,3,3,2,1,4,1,4,6,1
4084,0,2,1,5,6,1,0,1,8,0,0,3,0,7,7,2,1,1,3,4,6,0
4087,1,2,0,8,4,1,0,0,7,0,0,2,2,1,5,2,1,2,3,4,6,0
4088,1,2,1,8,4,1,0,0,4,0,0,2,2,1,0,2,1,2,3,5,3,0
4090,1,2,0,8,4,1,0,0,4,0,0,2,2,5,5,2,1,2,3,5,3,0
